target_month,month,state,state_number,nowcast_cutoff,row_role,evaluation_partition,actual_target_headline_inflation_yoy,actual_target_is_evaluation_only,actual_target_cpi_yoy,leakage_rule,headline_anchor_rule,news_available,news_status,fx_available,fx_obs_mtd,fx_latest_date,fx_mtd_avg,fx_first,fx_latest,fx_mtd_min,fx_mtd_max,fx_mtd_std,fx_within_month_pct,fx_vs_prev_month_avg_pct,npa_available,npa_days_available,npa_latest_date,npa_petrol_mtd_avg,npa_petrol_first,npa_petrol_latest,npa_petrol_min,npa_petrol_max,npa_petrol_within_month_pct,npa_diesel_mtd_avg,npa_diesel_first,npa_diesel_latest,npa_diesel_min,npa_diesel_max,npa_diesel_within_month_pct,cpi_available,cpi_latest_yoy,cpi_observation_month,cpi_release_date,cpi_timing_status,ppi_available,ppi_latest_yoy,ppi_observation_month,ppi_release_date,ppi_timing_status,headline_anchor_available,headline_anchor_yoy,headline_anchor_observation_month,headline_anchor_release_date,headline_anchor_available_date,headline_anchor_timing_method,headline_anchor_verified_release,headline_anchor_reference_age_months,headline_anchor_information_age_days,cpi_safe_latest,cpi_safe_latest_month
2022-10,2022-10,S4_MonthEnd,4,2022-10-31 23:59:59,extended_historical_test,extended_historical_test,40.4,True,40.4,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,21,2022-10-31,11.167123809523808,9.6248,13.0086,9.6248,13.0093,1.403407858751167,35.15709417338542,27.665472449067895,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,33.9,2022-08,,2022-10-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,33.9,2022-08
2022-11,2022-11,S1_Day7,1,2022-11-07 23:59:59,extended_historical_test,extended_historical_test,50.3,True,50.3,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2022-11-07,13.010320000000002,13.0084,13.0179,13.0077,13.0179,0.003830091382721496,0.07302973463299,16.505558834265234,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,33.9,2022-08,,2022-10-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,33.9,2022-08
2022-11,2022-11,S2_Day14,2,2022-11-14 23:59:59,extended_historical_test,extended_historical_test,50.3,True,50.3,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2022-11-14,13.037810000000002,13.0084,13.0809,13.0077,13.0809,0.02989573380935836,0.5573321853571622,16.751727861034293,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,37.5,2022-09,,2022-11-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,37.5,2022-09
2022-11,2022-11,S3_Day21,3,2022-11-21 23:59:59,extended_historical_test,extended_historical_test,50.3,True,50.3,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,15,2022-11-21,13.058080000000002,13.0084,13.1054,13.0077,13.1057,0.03806853819100516,0.7456720273054218,16.933242818204498,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,37.5,2022-09,,2022-11-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,37.5,2022-09
2022-11,2022-11,S4_MonthEnd,4,2022-11-30 23:59:59,extended_historical_test,extended_historical_test,50.3,True,50.3,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,22,2022-11-30,13.073004545454546,13.0084,13.1044,13.0077,13.1057,0.03828116647401923,0.7379846868177387,17.06688999279582,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,37.5,2022-09,,2022-11-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,37.5,2022-09
2022-12,2022-12,S1_Day7,1,2022-12-07 23:59:59,extended_historical_test,extended_historical_test,54.1,True,54.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2022-12-07,13.047675,13.1039,12.9,12.9,13.1039,0.08566024092307914,-1.5560253054434092,-0.1937545830912546,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,37.5,2022-09,,2022-11-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,37.5,2022-09
2022-12,2022-12,S2_Day14,2,2022-12-14 23:59:59,extended_historical_test,extended_historical_test,54.1,True,54.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,9,2022-12-14,12.093744444444445,13.1039,9.3,9.3,13.1039,1.314582280178013,-29.02876242950572,-7.490704203499943,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,37.5,2022-09,,2022-11-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,37.5,2022-09
2022-12,2022-12,S3_Day21,3,2022-12-21 23:59:59,extended_historical_test,extended_historical_test,54.1,True,54.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,14,2022-12-21,10.632885714285711,13.1039,8.009,8.001,13.1039,2.225384596570458,-38.880791214829166,-18.665325348007002,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,40.4,2022-10,,2022-12-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,40.4,2022-10
2022-12,2022-12,S4_MonthEnd,4,2022-12-31 23:59:59,extended_historical_test,extended_historical_test,54.1,True,54.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,19,2022-12-30,10.034705263157894,13.1039,8.576,8.001,13.1039,2.157328798714228,-34.553835117789355,-23.241017562049738,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,40.4,2022-10,,2022-12-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,40.4,2022-10
2023-01,2023-01,S1_Day7,1,2023-01-07 23:59:59,extended_historical_test,extended_historical_test,53.6,True,53.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2023-01-06,8.701925,8.586,9.0047,8.586,9.0047,0.1750573245397059,4.876543209876538,-13.281708114050506,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,40.4,2022-10,,2022-12-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,40.4,2022-10
2023-01,2023-01,S2_Day14,2,2023-01-14 23:59:59,extended_historical_test,extended_historical_test,53.6,True,53.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,8,2023-01-13,9.028437499999999,8.586,10.3357,8.586,10.3357,0.5313396181763126,20.378523177265293,-10.027875625329784,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,50.3,2022-11,,2023-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,50.3,2022-11
2023-01,2023-01,S3_Day21,3,2023-01-21 23:59:59,extended_historical_test,extended_historical_test,53.6,True,53.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,13,2023-01-20,9.53673846153846,8.586,10.3559,8.586,10.3562,0.7662594936427428,20.613789890519453,-4.962445717740249,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,50.3,2022-11,,2023-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,50.3,2022-11
2023-01,2023-01,S4_MonthEnd,4,2023-01-31 23:59:59,extended_historical_test,extended_historical_test,53.6,True,53.6,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,20,2023-01-31,9.90936,8.586,10.7997,8.586,10.8,0.8070328725646804,25.782669461914743,-1.249117536297717,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,50.3,2022-11,,2023-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,17,50.3,2022-11
2023-02,2023-02,S1_Day7,1,2023-02-07 23:59:59,extended_historical_test,extended_historical_test,52.8,True,52.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2023-02-07,10.799,10.7995,10.7986,10.7986,10.7995,0.0003286335345030905,-0.008333719153663655,8.977774548507679,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,50.3,2022-11,,2023-01-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,24,50.3,2022-11
2023-02,2023-02,S2_Day14,2,2023-02-14 23:59:59,extended_historical_test,extended_historical_test,52.8,True,52.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2023-02-14,10.79926,10.7995,10.8018,10.7983,10.8018,0.000963535157635617,0.021297282281595997,8.980398330467354,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,54.1,2022-12,,2023-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,54.1,2022-12
2023-02,2023-02,S3_Day21,3,2023-02-21 23:59:59,extended_historical_test,extended_historical_test,52.8,True,52.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,15,2023-02-21,10.814053333333334,10.7995,11.0064,10.7983,11.0064,0.051440397441008055,1.9158294365479778,9.129684796327254,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,54.1,2022-12,,2023-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,54.1,2022-12
2023-02,2023-02,S4_MonthEnd,4,2023-02-28 23:59:59,extended_historical_test,extended_historical_test,52.8,True,52.8,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,20,2023-02-28,10.863615,10.7995,11.0135,10.7983,11.0135,0.09671928595166523,1.9815732209824466,9.629834822834171,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,54.1,2022-12,,2023-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,14,54.1,2022-12
2023-03,2023-03,S1_Day7,1,2023-03-07 23:59:59,extended_historical_test,extended_historical_test,45.0,True,45.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2023-03-07,11.014050000000001,11.0145,11.0136,11.0136,11.0145,0.0003640054944640316,-0.008171047255889352,1.3847600453440467,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,54.1,2022-12,,2023-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,21,54.1,2022-12
2023-03,2023-03,S2_Day14,2,2023-03-14 23:59:59,extended_historical_test,extended_historical_test,45.0,True,45.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,9,2023-03-14,11.013844444444445,11.0145,11.0136,11.0134,11.0145,0.00034995590551144707,-0.008171047255889352,1.3828678984338483,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,54.1,2022-12,,2023-02-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,28,54.1,2022-12
2023-03,2023-03,S3_Day21,3,2023-03-21 23:59:59,extended_historical_test,extended_historical_test,45.0,True,45.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,14,2023-03-21,11.013907142857144,11.0145,11.014,11.0134,11.0145,0.0002963209787524678,-0.00453947069771754,1.3834450397694154,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,53.6,2023-01,,2023-03-17,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,4,53.6,2023-01
2023-03,2023-03,S4_MonthEnd,4,2023-03-31 23:59:59,extended_historical_test,extended_historical_test,45.0,True,45.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,22,2023-03-31,11.013963636363636,11.0145,11.0137,11.0134,11.0145,0.00028531554229948387,-0.007263153116343624,1.3839650647011759,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,53.6,2023-01,,2023-03-17,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,14,53.6,2023-01
2023-04,2023-04,S1_Day7,1,2023-04-07 23:59:59,extended_historical_test,extended_historical_test,41.2,True,41.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2023-04-06,10.954175,11.0117,10.93,10.93,11.0117,0.033771909555131575,-0.7419381203628839,-0.5428439600639212,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,53.6,2023-01,,2023-03-17,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,21,53.6,2023-01
2023-04,2023-04,S2_Day14,2,2023-04-14 23:59:59,extended_historical_test,extended_historical_test,41.2,True,41.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,8,2023-04-14,10.9443625,11.0117,10.9398,10.9298,11.0117,0.025969209532636692,-0.6529418709191104,-0.6319354109163844,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,52.8,2023-02,,2023-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,52.8,2023-02
2023-04,2023-04,S3_Day21,3,2023-04-21 23:59:59,extended_historical_test,extended_historical_test,41.2,True,41.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,13,2023-04-21,10.943938461538462,11.0117,10.9441,10.9298,11.0117,0.020386780726793518,-0.6138924961631598,-0.6357854187386214,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,52.8,2023-02,,2023-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,52.8,2023-02
2023-04,2023-04,S4_MonthEnd,4,2023-04-30 23:59:59,extended_historical_test,extended_historical_test,41.2,True,41.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,17,2023-04-28,10.945635294117649,11.0117,10.9516,10.9298,11.0117,0.018097576736597017,-0.5457831215888609,-0.6203792249721563,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,52.8,2023-02,,2023-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,52.8,2023-02
2023-05,2023-05,S1_Day7,1,2023-05-07 23:59:59,extended_historical_test,extended_historical_test,42.2,True,42.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2023-05-05,10.951675,10.9516,10.9518,10.9515,10.9518,0.0001299038105682177,0.0018262171737504218,0.05517912592607477,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,52.8,2023-02,,2023-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,52.8,2023-02
2023-05,2023-05,S2_Day14,2,2023-05-14 23:59:59,extended_historical_test,extended_historical_test,42.2,True,42.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,9,2023-05-12,10.956155555555554,10.9516,10.9645,10.9515,10.9648,0.005182044022093296,0.11779100770663575,0.09611375818048273,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,52.8,2023-02,,2023-04-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,52.8,2023-02
2023-05,2023-05,S3_Day21,3,2023-05-21 23:59:59,extended_historical_test,extended_historical_test,42.2,True,42.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,14,2023-05-19,10.93695,10.9516,10.8128,10.8128,10.9648,0.04685961938141869,-1.2673947185799284,-0.07934938342333275,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,45.0,2023-03,,2023-05-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,45.0,2023-03
2023-05,2023-05,S4_MonthEnd,4,2023-05-31 23:59:59,extended_historical_test,extended_historical_test,42.2,True,42.2,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,22,2023-05-31,10.915227272727273,10.9516,10.9715,10.7774,10.9755,0.07493937053510896,0.1817086087877673,-0.27780956128437007,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,45.0,2023-03,,2023-05-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,45.0,2023-03
2023-06,2023-06,S1_Day7,1,2023-06-07 23:59:59,extended_historical_test,extended_historical_test,42.5,True,42.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2023-06-07,10.97352,10.9709,10.9769,10.9709,10.9769,0.0027888348821687335,0.05469013481118612,0.5340495971016379,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,45.0,2023-03,,2023-05-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,45.0,2023-03
2023-06,2023-06,S2_Day14,2,2023-06-14 23:59:59,extended_historical_test,extended_historical_test,42.5,True,42.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2023-06-14,10.975959999999997,10.9709,10.9835,10.9709,10.9835,0.003648342089223397,0.11484928310347975,0.556403689591245,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,41.2,2023-04,,2023-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,41.2,2023-04
2023-06,2023-06,S3_Day21,3,2023-06-21 23:59:59,extended_historical_test,extended_historical_test,42.5,True,42.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,15,2023-06-21,10.97987333333333,10.9709,10.9877,10.9709,10.9898,0.006423858307556092,0.15313237747129893,0.5922557450322774,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,41.2,2023-04,,2023-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,41.2,2023-04
2023-06,2023-06,S4_MonthEnd,4,2023-06-30 23:59:59,extended_historical_test,extended_historical_test,42.5,True,42.5,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,21,2023-06-30,10.983633333333334,10.9709,10.9972,10.9709,10.9977,0.008382370009974925,0.23972509092233807,0.6267030350983083,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,41.2,2023-04,,2023-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,41.2,2023-04
2023-07,2023-07,S1_Day7,1,2023-07-07 23:59:59,extended_historical_test,extended_historical_test,43.1,True,43.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,5,2023-07-07,10.9991,10.9969,11.0009,10.9969,11.0009,0.0018055470085268997,0.03637388718638057,0.14081557711624892,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,41.2,2023-04,,2023-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,41.2,2023-04
2023-07,2023-07,S2_Day14,2,2023-07-14 23:59:59,extended_historical_test,extended_historical_test,43.1,True,43.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,10,2023-07-14,11.000490000000003,10.9969,11.0028,10.9969,11.0028,0.0019775995550161914,0.053651483599925776,0.1534707701459137,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,41.2,2023-04,,2023-06-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,41.2,2023-04
2023-07,2023-07,S3_Day21,3,2023-07-21 23:59:59,extended_historical_test,extended_historical_test,43.1,True,43.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,15,2023-07-21,11.001306666666666,10.9969,11.0032,10.9969,11.0032,0.0019911359125438827,0.05728887231855051,0.16090607540308888,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,42.2,2023-05,,2023-07-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,42.2,2023-05
2023-07,2023-07,S4_MonthEnd,4,2023-07-31 23:59:59,extended_historical_test,extended_historical_test,43.1,True,43.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,21,2023-07-31,11.001971428571428,10.9969,11.0034,10.9969,11.0039,0.001987135496888101,0.05910756667786288,0.1669583705279143,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,42.2,2023-05,,2023-07-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,42.2,2023-05
2023-08,2023-08,S1_Day7,1,2023-08-07 23:59:59,extended_historical_test,extended_historical_test,40.1,True,40.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,4,2023-08-07,11.0024,11.0031,11.0022,11.0017,11.0031,0.000514781507049358,-0.008179513046324693,0.003895405758447268,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,42.2,2023-05,,2023-07-15,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,42.2,2023-05
2023-08,2023-08,S2_Day14,2,2023-08-14 23:59:59,extended_historical_test,extended_historical_test,40.1,True,40.1,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,False,ADDED_IN_SCRIPT_10,True,9,2023-08-14,11.002711111111111,11.0031,11.004,11.0017,11.004,0.0006471208790470995,0.008179513046324693,0.006723181790513344,False,0,,,,,,,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,True,42.5,2023-06,,2023-08-14,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,42.5,2023-06
