target_month,month,state,state_number,nowcast_cutoff,row_role,evaluation_partition,actual_target_headline_inflation_yoy,actual_target_cpi_yoy,actual_target_is_evaluation_only,headline_anchor_available,headline_anchor_yoy,headline_anchor_observation_month,headline_anchor_available_date,headline_anchor_release_date,headline_anchor_timing_method,headline_anchor_verified_release,headline_anchor_reference_age_months,headline_anchor_information_age_days,cpi_safe_latest,cpi_safe_latest_month,fx_mtd_avg,fx_within_month_pct,fx_vs_prev_month_avg_pct,npa_available,npa_petrol_mtd_avg,npa_petrol_latest,npa_petrol_within_month_pct,npa_diesel_mtd_avg,npa_diesel_latest,npa_diesel_within_month_pct,news_article_count,news_latest_publication,news_direction_score_mean,news_total_pressure_mean,news_inflation_share,news_upward_share,news_downward_share,news_uncertainty_share,admin_price_up_count,admin_price_down_count,admin_price_count,admin_price_balance,admin_price_shock_strength,news_food_share,news_food_pressure,news_fx_share,news_fx_pressure,news_fuel_share,news_fuel_pressure,news_monetary_policy_share,news_monetary_policy_pressure,news_fiscal_share,news_fiscal_pressure,news_transport_share,news_transport_pressure,news_utilities_share,news_utilities_pressure,news_inflationary_channel_breadth,news_disinflationary_channel_breadth,news_channel_breadth_balance,leakage_rule,headline_anchor_rule,news_available,news_status,fx_available,fx_obs_mtd,fx_latest_date,fx_first,fx_latest,fx_mtd_min,fx_mtd_max,fx_mtd_std,npa_days_available,npa_latest_date,npa_petrol_first,npa_petrol_min,npa_petrol_max,npa_diesel_first,npa_diesel_min,npa_diesel_max,cpi_available,cpi_latest_yoy,cpi_observation_month,cpi_release_date,cpi_timing_status,ppi_available,ppi_latest_yoy,ppi_observation_month,ppi_release_date,ppi_timing_status,_target_period,news_direction_score_mean_prev_month,news_total_pressure_mean_prev_month,news_food_pressure_prev_month,news_fx_pressure_prev_month,news_fuel_pressure_prev_month,news_monetary_policy_pressure_prev_month,news_fiscal_pressure_prev_month,news_transport_pressure_prev_month,news_utilities_pressure_prev_month,news_channel_breadth_balance_prev_month,admin_price_balance_prev_month,admin_price_shock_strength_prev_month,news_direction_score_mean_delta_prev_month,news_total_pressure_mean_delta_prev_month,news_food_pressure_delta_prev_month,news_fx_pressure_delta_prev_month,news_fuel_pressure_delta_prev_month,news_monetary_policy_pressure_delta_prev_month,news_fiscal_pressure_delta_prev_month,news_transport_pressure_delta_prev_month,news_utilities_pressure_delta_prev_month,news_channel_breadth_balance_delta_prev_month,admin_price_balance_delta_prev_month,admin_price_shock_strength_delta_prev_month,news_direction_score_mean_prior_state,news_direction_score_mean_delta_prior_state,news_total_pressure_mean_prior_state,news_total_pressure_mean_delta_prior_state,news_food_pressure_prior_state,news_food_pressure_delta_prior_state,news_fx_pressure_prior_state,news_fx_pressure_delta_prior_state,news_fuel_pressure_prior_state,news_fuel_pressure_delta_prior_state,news_monetary_policy_pressure_prior_state,news_monetary_policy_pressure_delta_prior_state,news_fiscal_pressure_prior_state,news_fiscal_pressure_delta_prior_state,news_transport_pressure_prior_state,news_transport_pressure_delta_prior_state,news_utilities_pressure_prior_state,news_utilities_pressure_delta_prior_state,news_channel_breadth_balance_prior_state,news_channel_breadth_balance_delta_prior_state,admin_price_balance_prior_state,admin_price_balance_delta_prior_state,admin_price_shock_strength_prior_state,admin_price_shock_strength_delta_prior_state,news_pressure_acceleration,news_pressure_sign_reversal,inflation_pressure_direction_score,news_food_reversal_flag,news_fx_reversal_flag,news_fuel_reversal_flag,news_transport_reversal_flag,news_utilities_reversal_flag,news_fiscal_reversal_flag,news_monetary_policy_reversal_flag,news_channel_reversal_share,turning_point_strength,turning_point_threshold,turning_point_any_flag,turning_point_inflationary_flag,turning_point_disinflationary_flag,turning_point_score,anchor_staleness_turning_interaction
2025-09,2025-09,S1_Day7,1,2025-09-07 23:59:59,formal_frozen_test,formal_frozen_test,9.4,9.4,True,True,13.7,2025-06,2025-08-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,24,13.7,2025-06,11.832,3.1034482758620863,9.681050408205149,False,,,,,,,6,2025-09-04,-0.24163534604516382,-7.833333333333333,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-7.333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.5,0.16666666666666666,-2.0,0.0,0.0,0.16666666666666666,-2.0,0.0,0.0,0.2857142857142857,0.42857142857142855,-0.14285714285714285,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,5.0,2025-09-05,11.6,11.96,11.6,11.96,0.1381882773609977,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-09,-0.062142460630808166,-1.2619047619047619,-0.047619047619047616,-0.5476190476190477,-0.8809523809523809,-1.7619047619047619,0.0,0.19047619047619047,0.0,-0.42857142857142855,0.3333333333333333,0.14285714285714285,-0.17949288541435565,-6.571428571428571,-7.285714285714286,1.5476190476190477,1.380952380952381,-0.23809523809523814,0.0,-2.1904761904761907,0.0,0.2857142857142857,-0.3333333333333333,-0.14285714285714285,-0.062142460630808166,-0.17949288541435565,-1.2619047619047619,-6.571428571428571,-0.047619047619047616,-7.285714285714286,-0.5476190476190477,1.5476190476190477,-0.8809523809523809,1.380952380952381,-1.7619047619047619,-0.23809523809523814,0.0,0.0,0.19047619047619047,-2.1904761904761907,0.0,0.0,-0.42857142857142855,0.2857142857142857,0.3333333333333333,-0.3333333333333333,0.14285714285714285,-0.14285714285714285,-6.571428571428571,0,-0.4890196416150653,0,1,1,1,0,0,0,0.42857142857142855,0.5557450175593681,0.6097973503053566,0,0,0,0.5557450175593681,1.6672350526781043
2025-09,2025-09,S2_Day14,2,2025-09-14 23:59:59,formal_frozen_test,formal_frozen_test,9.4,9.4,True,True,12.1,2025-07,2025-09-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,12.1,2025-07,11.968,4.74137931034484,10.9417521370351,False,,,,,,,12,2025-09-13,-0.14331761479404684,-4.166666666666667,0.4166666666666667,0.25,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-3.6666666666666665,0.5,0.75,0.16666666666666666,0.25,0.08333333333333333,-1.0,0.0,0.0,0.08333333333333333,-1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,-0.14285714285714285,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,10.0,2025-09-12,11.6,12.15,11.6,12.15,0.1690443728729235,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-09,-0.062142460630808166,-1.2619047619047619,-0.047619047619047616,-0.5476190476190477,-0.8809523809523809,-1.7619047619047619,0.0,0.19047619047619047,0.0,-0.42857142857142855,0.3333333333333333,0.14285714285714285,-0.08117515416323867,-2.904761904761905,-3.619047619047619,1.2976190476190477,1.130952380952381,0.7619047619047619,0.0,-1.1904761904761905,0.0,0.2857142857142857,-0.3333333333333333,-0.14285714285714285,-0.24163534604516382,0.09831773125111698,-7.833333333333333,3.666666666666666,-7.333333333333333,3.6666666666666665,1.0,-0.25,0.5,-0.25,-2.0,1.0,0.0,0.0,-2.0,1.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,10.238095238095237,0,-0.46900132722868426,0,1,1,1,0,0,0,0.42857142857142855,0.5207890566841344,0.6097973503053566,0,0,0,0.5207890566841344,1.0415781133682689
2025-09,2025-09,S3_Day21,3,2025-09-21 23:59:59,formal_frozen_test,formal_frozen_test,9.4,9.4,True,True,12.1,2025-07,2025-09-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,12.1,2025-07,12.056666666666668,5.7758620689655205,11.763680224948736,False,,,,,,,26,2025-09-21,-0.2105665278847596,-4.423076923076923,0.5384615384615384,0.23076923076923078,0.4230769230769231,0.6153846153846154,2.0,0.0,2.0,1.0,0.07692307692307693,0.07692307692307693,-1.6923076923076923,0.2692307692307692,0.5,0.34615384615384615,-1.3461538461538463,0.5,-3.1153846153846154,0.0,0.0,0.038461538461538464,-0.46153846153846156,0.0,0.0,0.14285714285714285,0.5714285714285714,-0.42857142857142855,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,15.0,2025-09-19,11.6,12.27,11.6,12.27,0.1872134847944689,0.0,,,,,,,,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-09,-0.062142460630808166,-1.2619047619047619,-0.047619047619047616,-0.5476190476190477,-0.8809523809523809,-1.7619047619047619,0.0,0.19047619047619047,0.0,-0.42857142857142855,0.3333333333333333,0.14285714285714285,-0.14842406725395144,-3.1611721611721615,-1.6446886446886446,1.0476190476190477,-0.4652014652014653,-1.3534798534798536,0.0,-0.652014652014652,0.0,0.0,0.6666666666666667,-0.06593406593406592,-0.14331761479404684,-0.06724891309071276,-4.166666666666667,-0.2564102564102564,-3.6666666666666665,1.9743589743589742,0.75,-0.25,0.25,-1.5961538461538463,-1.0,-2.1153846153846154,0.0,0.0,-1.0,0.5384615384615384,0.0,0.0,-0.14285714285714285,-0.2857142857142857,0.0,1.0,0.0,0.07692307692307693,-3.9230769230769225,0,-0.46112630915725167,0,1,0,1,0,0,0,0.2857142857142857,0.5327567050508308,0.6097973503053566,0,0,0,0.5327567050508308,1.0655134101016617
2025-09,2025-09,S4_MonthEnd,4,2025-09-30 23:59:59,formal_frozen_test,formal_frozen_test,9.4,9.4,True,True,12.1,2025-07,2025-09-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,12.1,2025-07,12.1443,7.068965517241388,12.576029451687454,True,13.2,13.2,0.0,13.6,13.6,0.0,43,2025-09-30,-0.08533675675497616,-2.2790697674418605,0.5813953488372093,0.23255813953488372,0.3023255813953488,0.5116279069767442,4.0,0.0,4.0,1.0,0.09302325581395349,0.06976744186046512,-0.8372093023255814,0.20930232558139536,0.3023255813953488,0.32558139534883723,-0.46511627906976744,0.37209302325581395,-2.0232558139534884,0.0,0.0,0.023255813953488372,-0.27906976744186046,0.09302325581395349,0.09302325581395349,0.2857142857142857,0.5714285714285714,-0.2857142857142857,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,21.0,2025-09-30,11.6,12.42,11.6,12.42,0.2120055929181384,2.0,2025-09-30,13.2,13.2,13.2,13.6,13.6,13.6,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-09,-0.062142460630808166,-1.2619047619047619,-0.047619047619047616,-0.5476190476190477,-0.8809523809523809,-1.7619047619047619,0.0,0.19047619047619047,0.0,-0.42857142857142855,0.3333333333333333,0.14285714285714285,-0.023194296124168,-1.0171650055370987,-0.7895902547065339,0.8499446290143965,0.4158361018826135,-0.26135105204872655,0.0,-0.4695459579180509,0.09302325581395349,0.14285714285714285,0.6666666666666667,-0.04983388704318936,-0.2105665278847596,0.12522977112978345,-4.423076923076923,2.144007155635063,-1.6923076923076923,0.8550983899821109,0.5,-0.19767441860465118,-1.3461538461538463,0.8810375670840789,-3.1153846153846154,1.092128801431127,0.0,0.0,-0.46153846153846156,0.1824686940966011,0.0,0.09302325581395349,-0.42857142857142855,0.14285714285714285,1.0,0.0,0.07692307692307693,0.01610017889087656,2.400417412045319,0,-0.32052083672453535,0,1,0,1,0,0,0,0.2857142857142857,0.3713776583620221,0.6097973503053566,0,0,0,0.3713776583620221,0.7427553167240442
2025-10,2025-10,S1_Day7,1,2025-10-07 23:59:59,formal_frozen_test,formal_frozen_test,8.0,8.0,True,True,12.1,2025-07,2025-09-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,12.1,2025-07,12.502,-0.3212851405622441,2.9454147213095583,True,13.264,13.3,0.7575757575757791,13.636,13.65,0.3676470588235281,12,2025-10-07,-0.1123482791691436,-0.8333333333333334,0.5833333333333334,0.16666666666666666,0.25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,-0.8333333333333334,0.25,0.0,0.3333333333333333,0.5,0.3333333333333333,-0.5,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,5.0,2025-10-07,12.45,12.41,12.41,12.55,0.060133185513492,5.0,2025-10-07,13.2,13.2,13.3,13.6,13.6,13.65,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-10,-0.08533675675497616,-2.2790697674418605,-0.8372093023255814,0.3023255813953488,-0.46511627906976744,-2.0232558139534884,0.0,-0.27906976744186046,0.09302325581395349,-0.2857142857142857,1.0,0.09302325581395349,-0.027011522414167433,1.445736434108527,0.003875968992248069,-0.3023255813953488,0.9651162790697674,1.5232558139534884,0.0,0.6124031007751938,-0.09302325581395349,0.2857142857142857,-1.0,-0.09302325581395349,-0.08533675675497616,-0.027011522414167433,-2.2790697674418605,1.445736434108527,-0.8372093023255814,0.003875968992248069,0.3023255813953488,-0.3023255813953488,-0.46511627906976744,0.9651162790697674,-2.0232558139534884,1.5232558139534884,0.0,0.0,-0.27906976744186046,0.6124031007751938,0.09302325581395349,-0.09302325581395349,-0.2857142857142857,0.2857142857142857,1.0,-1.0,0.09302325581395349,-0.09302325581395349,1.445736434108527,0,-0.15605337643257344,0,1,1,1,0,0,0,0.42857142857142855,0.36648425679107105,0.6097973503053566,0,0,0,0.36648425679107105,1.099452770373213
2025-10,2025-10,S2_Day14,2,2025-10-14 23:59:59,formal_frozen_test,formal_frozen_test,8.0,8.0,True,True,12.1,2025-07,2025-09-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,30,12.1,2025-07,12.2725,-8.032128514056225,1.0556392710983742,True,13.293450000000002,13.3229,0.9310606060606076,13.643,13.65,0.3676470588235281,23,2025-10-14,-0.21850595557811056,-1.5217391304347827,0.6521739130434783,0.17391304347826086,0.391304347826087,0.8260869565217391,1.0,0.0,1.0,1.0,0.043478260869565216,0.13043478260869565,-0.21739130434782608,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.34782608695652173,-1.0434782608695652,0.08695652173913043,-0.2608695652173913,0.043478260869565216,0.17391304347826086,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,10.0,2025-10-14,12.45,11.45,11.45,12.55,0.3354493255321885,10.0,2025-10-14,13.2,13.2,13.3229,13.6,13.6,13.65,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-10,-0.08533675675497616,-2.2790697674418605,-0.8372093023255814,0.3023255813953488,-0.46511627906976744,-2.0232558139534884,0.0,-0.27906976744186046,0.09302325581395349,-0.2857142857142857,1.0,0.09302325581395349,-0.13316919882313438,0.7573306370070778,0.6198179979777554,-0.04145601617795752,0.6825075834175935,0.9797775530839232,-0.2608695652173913,0.4529828109201213,-0.09302325581395349,0.2857142857142857,0.0,-0.04954499494438827,-0.1123482791691436,-0.10615767640896696,-0.8333333333333334,-0.6884057971014493,-0.8333333333333334,0.6159420289855073,0.0,0.2608695652173913,0.5,-0.28260869565217395,-0.5,-0.5434782608695652,0.0,-0.2608695652173913,0.3333333333333333,-0.15942028985507245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.043478260869565216,-2.1341422312099763,0,-0.15184077079916464,0,0,1,1,0,1,0,0.42857142857142855,0.32367700266902644,0.6097973503053566,0,0,0,0.32367700266902644,0.9710310080070793
2025-10,2025-10,S3_Day21,3,2025-10-21 23:59:59,formal_frozen_test,formal_frozen_test,8.0,8.0,True,True,11.5,2025-08,2025-10-15,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,6,11.5,2025-08,11.795,-13.654618473895574,-2.876246469537158,True,13.28216,13.165,-0.2651515151515182,13.624333333333334,13.5,-0.7352941176470562,36,2025-10-20,-0.23753026544739875,-1.6111111111111112,0.5833333333333334,0.1388888888888889,0.4444444444444444,0.7222222222222222,1.0,0.0,1.0,1.0,0.027777777777777776,0.1388888888888889,-0.5833333333333334,0.3055555555555556,-0.1111111111111111,0.2222222222222222,0.08333333333333333,0.2777777777777778,-0.5555555555555556,0.05555555555555555,-0.16666666666666666,0.027777777777777776,0.1111111111111111,0.0,0.0,0.2857142857142857,0.5714285714285714,-0.2857142857142857,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,15.0,2025-10-21,12.45,10.75,10.7,12.55,0.7385774615209072,15.0,2025-10-21,13.2,13.165,13.3479,13.6,13.5,13.65,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-10,-0.08533675675497616,-2.2790697674418605,-0.8372093023255814,0.3023255813953488,-0.46511627906976744,-2.0232558139534884,0.0,-0.27906976744186046,0.09302325581395349,-0.2857142857142857,1.0,0.09302325581395349,-0.1521935086924226,0.6679586563307494,0.25387596899224807,-0.4134366925064599,0.5484496124031008,1.4677002583979328,-0.16666666666666666,0.39018087855297157,-0.09302325581395349,0.0,0.0,-0.06524547803617571,-0.21850595557811056,-0.019024309869288186,-1.5217391304347827,-0.08937198067632846,-0.21739130434782608,-0.3659420289855073,0.2608695652173913,-0.3719806763285024,0.21739130434782608,-0.13405797101449274,-1.0434782608695652,0.4879227053140096,-0.2608695652173913,0.09420289855072464,0.17391304347826086,-0.06280193236714976,0.0,0.0,0.0,-0.2857142857142857,1.0,0.0,0.043478260869565216,-0.01570048309178744,0.5990338164251209,0,-0.23894250895525515,0,1,1,1,0,1,0,0.5714285714285714,0.22739445663116412,0.6097973503053566,0,0,0,0.22739445663116412,0.45478891326232823
2025-10,2025-10,S4_MonthEnd,4,2025-10-31 23:59:59,formal_frozen_test,formal_frozen_test,8.0,8.0,True,True,11.5,2025-08,2025-10-15,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,16,11.5,2025-08,11.460652173913044,-12.449799196787136,-5.629372018864453,True,13.20214168797954,13.0,-1.5151515151515138,13.565869565217394,13.43,-1.2499999999999956,50,2025-10-30,-0.17383708656674265,-0.94,0.66,0.18,0.42,0.68,1.0,1.0,2.0,0.0,0.04,0.14,-0.58,0.24,-0.24,0.2,-0.08,0.28,-0.08,0.06,-0.16,0.02,0.08,0.0,0.0,0.14285714285714285,0.7142857142857143,-0.5714285714285714,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,23.0,2025-10-31,12.45,10.9,10.7,12.55,0.7526219449766873,23.0,2025-10-31,13.2,13.0,13.3479,13.6,13.43,13.65,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-10,-0.08533675675497616,-2.2790697674418605,-0.8372093023255814,0.3023255813953488,-0.46511627906976744,-2.0232558139534884,0.0,-0.27906976744186046,0.09302325581395349,-0.2857142857142857,1.0,0.09302325581395349,-0.08850032981176649,1.3390697674418606,0.2572093023255815,-0.5423255813953488,0.3851162790697674,1.9432558139534883,-0.16,0.3590697674418605,-0.09302325581395349,-0.2857142857142857,-1.0,-0.053023255813953486,-0.23753026544739875,0.06369317888065609,-1.6111111111111112,0.6711111111111112,-0.5833333333333334,0.0033333333333334103,-0.1111111111111111,-0.1288888888888889,0.08333333333333333,-0.16333333333333333,-0.5555555555555556,0.47555555555555556,-0.16666666666666666,0.006666666666666654,0.1111111111111111,-0.031111111111111103,0.0,0.0,-0.2857142857142857,-0.2857142857142857,1.0,-1.0,0.027777777777777776,0.012222222222222225,0.7604830917874397,0,-0.24217550544350028,0,1,0,1,0,1,0,0.42857142857142855,0.3362162862488809,0.6097973503053566,0,0,0,0.3362162862488809,0.6724325724977618
2025-11,2025-11,S1_Day7,1,2025-11-07 23:59:59,formal_frozen_test,formal_frozen_test,6.3,6.3,True,True,11.5,2025-08,2025-10-15,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,3,23,11.5,2025-08,10.914,0.1834862385321045,-4.769817333409221,True,12.814000000000002,12.7,-2.157164869029282,13.110000000000005,12.95,-2.9962546816479474,7,2025-11-06,-0.6397791229127262,-10.857142857142858,0.7142857142857143,0.0,0.7142857142857143,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-8.0,0.14285714285714285,-0.42857142857142855,0.14285714285714285,-0.7142857142857143,0.2857142857142857,-0.42857142857142855,0.0,0.0,0.14285714285714285,-4.857142857142857,0.0,0.0,0.0,0.7142857142857143,-0.7142857142857143,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,5.0,2025-11-07,10.9,10.92,10.9,10.92,0.0073484692283493,5.0,2025-11-07,12.98,12.7,12.98,13.35,12.95,13.35,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-11,-0.17383708656674265,-0.94,-0.58,-0.24,-0.08,-0.08,-0.16,0.08,0.0,-0.5714285714285714,0.0,0.04,-0.4659420363459835,-9.917142857142858,-7.42,-0.18857142857142856,-0.6342857142857143,-0.34857142857142853,0.16,-4.937142857142857,0.0,-0.1428571428571429,0.0,-0.04,-0.17383708656674265,-0.4659420363459835,-0.94,-9.917142857142858,-0.58,-7.42,-0.24,-0.18857142857142856,-0.08,-0.6342857142857143,-0.08,-0.34857142857142853,-0.16,0.16,0.08,-4.937142857142857,0.0,0.0,-0.5714285714285714,-0.1428571428571429,0.0,0.0,0.04,-0.04,-9.917142857142858,0,-0.6999868889469477,0,0,0,1,0,1,0,0.2857142857142857,0.5356649662715065,0.6097973503053566,0,0,0,0.5356649662715065,1.6069948988145195
2025-11,2025-11,S2_Day14,2,2025-11-14 23:59:59,formal_frozen_test,formal_frozen_test,6.3,6.3,True,True,9.4,2025-09,2025-11-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,0,9.4,2025-09,10.93448,0.6422018348623881,-4.591118951421713,True,12.714759607843137,12.6,-2.927580893682591,12.982,12.85,-3.745318352059923,31,2025-11-14,-0.23786166520669066,-3.4193548387096775,0.7419354838709677,0.03225806451612903,0.2903225806451613,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,-1.8064516129032258,0.16129032258064516,-0.22580645161290322,0.16129032258064516,-0.41935483870967744,0.0967741935483871,-0.4838709677419355,0.5483870967741935,-0.5806451612903226,0.03225806451612903,-1.096774193548387,0.0,0.0,0.0,0.8571428571428571,-0.8571428571428571,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,10.0,2025-11-14,10.9,10.97,10.9,10.97,0.0250206634604283,10.0,2025-11-14,12.98,12.6,12.98,13.35,12.85,13.35,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-11,-0.17383708656674265,-0.94,-0.58,-0.24,-0.08,-0.08,-0.16,0.08,0.0,-0.5714285714285714,0.0,0.04,-0.06402457863994801,-2.4793548387096775,-1.226451612903226,0.014193548387096772,-0.3393548387096774,-0.4038709677419355,-0.4206451612903226,-1.176774193548387,0.0,-0.2857142857142857,0.0,-0.04,-0.6397791229127262,0.40191745770603554,-10.857142857142858,7.43778801843318,-8.0,6.193548387096774,-0.42857142857142855,0.20276497695852533,-0.7142857142857143,0.29493087557603687,-0.42857142857142855,-0.05529953917050695,0.0,-0.5806451612903226,-4.857142857142857,3.7603686635944698,0.0,0.0,-0.7142857142857143,-0.1428571428571428,0.0,0.0,0.0,0.0,17.354930875576038,0,-0.5658103689380801,0,0,0,1,0,0,0,0.14285714285714285,0.47444866903750454,0.6097973503053566,0,0,0,0.47444866903750454,0.9488973380750091
2025-11,2025-11,S3_Day21,3,2025-11-21 23:59:59,formal_frozen_test,formal_frozen_test,6.3,6.3,True,True,9.4,2025-09,2025-11-14,,CONSERVATIVE_MONTH_END_PLUS_45D_PROXY,False,2,7,9.4,2025-09,10.968986666666666,2.0183486238531945,-4.290030792187527,True,12.677338242274256,12.6,-2.927580893682591,12.937392083333332,12.91,-3.2958801498127355,41,2025-11-19,-0.21960769091418117,-2.951219512195122,0.6585365853658537,0.024390243902439025,0.2682926829268293,0.4146341463414634,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,-1.3658536585365855,0.1951219512195122,-0.24390243902439024,0.17073170731707318,-0.3902439024390244,0.0975609756097561,-0.36585365853658536,0.5121951219512195,-0.43902439024390244,0.04878048780487805,-0.8292682926829268,0.0,0.0,0.0,0.8571428571428571,-0.8571428571428571,information timestamp <= nowcast cutoff,verified GSS release date where available; otherwise conservative observation month-end +45 days; target month itself always excluded,0.0,,True,15.0,2025-11-21,10.9,11.12,10.9,11.12,0.0611346259405329,15.0,2025-11-21,12.98,12.55,12.98,13.35,12.76,13.35,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,False,,,,TIMING_UNRESOLVED_OR_NOT_RELEASED,2025-11,-0.17383708656674265,-0.94,-0.58,-0.24,-0.08,-0.08,-0.16,0.08,0.0,-0.5714285714285714,0.0,0.04,-0.045770604347438515,-2.011219512195122,-0.7858536585365855,-0.0039024390243902474,-0.3102439024390244,-0.28585365853658534,-0.27902439024390246,-0.9092682926829267,0.0,-0.2857142857142857,0.0,-0.04,-0.23786166520669066,0.018253974292509495,-3.4193548387096775,0.4681353265145556,-1.8064516129032258,0.4405979543666403,-0.22580645161290322,-0.01809598741148702,-0.41935483870967744,0.02911093627065303,-0.4838709677419355,0.11801730920535014,-0.5806451612903226,0.14162077104642018,-1.096774193548387,0.2675059008654602,0.0,0.0,-0.8571428571428571,0.0,0.0,0.0,0.0,0.0,-6.969652691918624,0,-0.5238055925037172,0,0,0,1,0,0,0,0.14285714285714285,0.4456687214445274,0.6097973503053566,0,0,0,0.4456687214445274,0.8913374428890548
